NAME,population,median_income,zip_code
ZCTA5 68436,535,78750,68436
ZCTA5 68437,222,-666666666,68437
ZCTA5 68438,140,85156,68438
ZCTA5 68439,700,86563,68439
ZCTA5 68440,116,-666666666,68440
ZCTA5 68441,178,48382,68441
ZCTA5 68442,232,56500,68442
ZCTA5 68443,1146,71250,68443
ZCTA5 68444,38,97500,68444
ZCTA5 68445,172,63750,68445
ZCTA5 68446,2871,89500,68446
ZCTA5 68447,464,65909,68447
ZCTA5 68448,263,73906,68448
ZCTA5 68450,3111,47157,68450
ZCTA5 68452,88,60357,68452
ZCTA5 68453,233,73333,68453
ZCTA5 68454,641,80833,68454
ZCTA5 68455,844,103281,68455
ZCTA5 68456,1392,85960,68456
ZCTA5 68457,527,84583,68457
ZCTA5 68458,238,89231,68458
ZCTA5 68460,665,90991,68460
ZCTA5 68461,732,-666666666,68461
ZCTA5 68462,4864,116023,68462
ZCTA5 68463,1667,75833,68463
ZCTA5 68464,489,71250,68464
ZCTA5 68465,2682,83938,68465
ZCTA5 68466,1675,58000,68466
ZCTA5 68467,9688,68927,68467
ZCTA5 68502,25571,65825,68502
ZCTA5 68503,15625,50886,68503
ZCTA5 68504,17396,52159,68504
ZCTA5 68505,18185,71966,68505
ZCTA5 68506,27909,70501,68506
ZCTA5 68507,16481,71194,68507
ZCTA5 68508,17444,33561,68508
ZCTA5 68510,19534,64183,68510
ZCTA5 68512,13668,101828,68512
ZCTA5 68514,265,118512,68514
ZCTA5 68516,47389,100093,68516
ZCTA5 68517,462,143782,68517
ZCTA5 68520,2491,91172,68520
ZCTA5 68521,38386,66902,68521
ZCTA5 68522,14330,77151,68522
ZCTA5 68523,1951,144028,68523
ZCTA5 68524,6049,80139,68524
ZCTA5 68526,7767,117447,68526
ZCTA5 68527,2238,127813,68527
ZCTA5 68528,6955,75000,68528
ZCTA5 68531,202,157188,68531
ZCTA5 68532,728,170000,68532
ZCTA5 68588,0,-666666666,68588
ZCTA5 68601,30619,70697,68601
ZCTA5 68620,2927,79688,68620
ZCTA5 68621,164,74844,68621
ZCTA5 68622,382,80000,68622
ZCTA5 68623,408,74107,68623
ZCTA5 68624,971,73958,68624
ZCTA5 68626,511,100313,68626
ZCTA5 68627,679,63958,68627
ZCTA5 68628,844,55125,68628
ZCTA5 68629,1211,78625,68629
ZCTA5 68631,344,61875,68631
ZCTA5 68632,3877,74375,68632
ZCTA5 68633,1005,82660,68633
ZCTA5 68634,688,63929,68634
ZCTA5 68635,449,81964,68635
ZCTA5 68636,1237,71853,68636
ZCTA5 68637,228,39375,68637
ZCTA5 68638,1810,61538,68638
ZCTA5 68640,1045,65000,68640
ZCTA5 68641,986,71726,68641
ZCTA5 68642,1704,91645,68642
ZCTA5 68643,1055,87534,68643
ZCTA5 68644,771,75500,68644
ZCTA5 68647,695,100142,68647
ZCTA5 68648,274,75813,68648
ZCTA5 68649,1831,85714,68649
ZCTA5 68651,1293,80375,68651
ZCTA5 68652,663,66250,68652
ZCTA5 68653,620,88529,68653
ZCTA5 68654,528,63125,68654
ZCTA5 68655,115,80938,68655
ZCTA5 68658,628,98750,68658
ZCTA5 68659,217,43854,68659
ZCTA5 68660,993,59479,68660
ZCTA5 68661,7368,80653,68661
ZCTA5 68662,1126,91458,68662
ZCTA5 68663,734,65040,68663
ZCTA5 68664,345,80625,68664
ZCTA5 68665,767,62917,68665
ZCTA5 68666,1598,71563,68666
ZCTA5 68667,136,116250,68667
ZCTA5 68669,480,84583,68669
ZCTA5 68701,31172,64862,68701
ZCTA5 68710,802,56563,68710
ZCTA5 68711,77,55865,68711
ZCTA5 68713,2453,69239,68713
ZCTA5 68714,1139,57500,68714
ZCTA5 68715,1892,100368,68715
ZCTA5 68716,926,65500,68716
ZCTA5 68717,238,64213,68717
ZCTA5 68718,1691,63333,68718
ZCTA5 68719,164,137537,68719
ZCTA5 68720,219,76042,68720
ZCTA5 68722,478,57857,68722
ZCTA5 68723,633,82143,68723
ZCTA5 68724,294,61250,68724
ZCTA5 68725,643,50500,68725
ZCTA5 68726,669,64417,68726
ZCTA5 68727,634,52589,68727
ZCTA5 68728,232,92083,68728
ZCTA5 68729,1701,64583,68729
ZCTA5 68730,2112,77407,68730
ZCTA5 68731,3691,85815,68731
ZCTA5 68732,141,81875,68732
ZCTA5 68733,1196,64554,68733
ZCTA5 68734,105,-666666666,68734
ZCTA5 68735,843,66250,68735
ZCTA5 68736,581,80156,68736
ZCTA5 68739,2766,87621,68739
ZCTA5 68740,981,100455,68740
ZCTA5 68741,691,76875,68741
ZCTA5 68742,195,60000,68742
ZCTA5 68743,796,71467,68743
ZCTA5 68745,1747,68625,68745
ZCTA5 68746,277,38750,68746
ZCTA5 68747,185,95114,68747
ZCTA5 68748,2698,65250,68748
ZCTA5 68749,63,57250,68749
ZCTA5 68751,58,77750,68751
ZCTA5 68752,609,68333,68752
ZCTA5 68753,59,53542,68753
ZCTA5 68755,319,58500,68755
ZCTA5 68756,1932,61326,68756
ZCTA5 68757,779,85357,68757
ZCTA5 68758,1307,61875,68758
ZCTA5 68759,381,73750,68759
ZCTA5 68760,1141,44821,68760
ZCTA5 68761,416,78125,68761
ZCTA5 68763,4536,66947,68763
ZCTA5 68764,748,65000,68764
ZCTA5 68765,1158,71375,68765
ZCTA5 68766,383,79107,68766
ZCTA5 68767,3389,77878,68767
ZCTA5 68768,707,68938,68768
ZCTA5 68769,1685,64737,68769
ZCTA5 68770,1387,66250,68770
ZCTA5 68771,1380,78036,68771
ZCTA5 68773,283,55714,68773
ZCTA5 68774,336,66667,68774
ZCTA5 68776,15034,68686,68776
ZCTA5 68777,549,59938,68777
ZCTA5 68778,635,59375,68778
ZCTA5 68779,2416,77991,68779
ZCTA5 68780,960,76897,68780
ZCTA5 68781,1388,63375,68781
ZCTA5 68783,898,46250,68783
ZCTA5 68784,1685,59524,68784
ZCTA5 68785,254,95833,68785
ZCTA5 68786,1009,84500,68786
ZCTA5 68787,6816,59184,68787
ZCTA5 68788,4531,67632,68788
ZCTA5 68789,78,89167,68789
ZCTA5 68790,872,66422,68790
ZCTA5 68791,1998,76324,68791
ZCTA5 68792,359,70966,68792
ZCTA5 68801,30305,63214,68801
ZCTA5 68803,25620,70040,68803
ZCTA5 68810,937,53000,68810
ZCTA5 68812,642,68833,68812
ZCTA5 68813,517,71742,68813
ZCTA5 68814,919,71076,68814
ZCTA5 68815,698,78281,68815
ZCTA5 68816,149,59438,68816
ZCTA5 68817,357,82734,68817
ZCTA5 68818,5596,72330,68818
ZCTA5 68820,266,78333,68820
ZCTA5 68821,85,26944,68821
ZCTA5 68822,4573,65826,68822
ZCTA5 68823,2087,67972,68823
ZCTA5 68824,1585,64250,68824
ZCTA5 68825,983,67813,68825
ZCTA5 68826,3976,66154,68826
ZCTA5 68827,737,64911,68827
ZCTA5 68828,232,56667,68828
ZCTA5 68831,768,58750,68831
ZCTA5 68832,2077,94495,68832
ZCTA5 68833,153,61563,68833
ZCTA5 68834,197,68594,68834
ZCTA5 68835,489,58438,68835
ZCTA5 68836,1829,79531,68836
ZCTA5 68837,70,73750,68837
ZCTA5 68838,238,51250,68838
ZCTA5 68840,2626,73839,68840
ZCTA5 68841,777,81111,68841
ZCTA5 68842,523,53036,68842
ZCTA5 68843,875,88036,68843
ZCTA5 68844,243,63913,68844
ZCTA5 68845,21012,75350,68845
ZCTA5 68846,315,57045,68846
ZCTA5 68847,17911,74877,68847
ZCTA5 68849,1347,-666666666,68849
ZCTA5 68850,12394,64269,68850
ZCTA5 68852,588,73929,68852
ZCTA5 68853,1309,52159,68853
ZCTA5 68854,679,81125,68854
ZCTA5 68855,393,76731,68855
ZCTA5 68856,690,81250,68856
ZCTA5 68858,362,72917,68858
ZCTA5 68859,435,51875,68859
ZCTA5 68860,298,61250,68860
ZCTA5 68861,116,36875,68861
ZCTA5 68862,2940,57303,68862
ZCTA5 68863,1222,96875,68863
ZCTA5 68864,1065,77440,68864
ZCTA5 68865,1050,107083,68865
ZCTA5 68866,1114,89688,68866
ZCTA5 68869,2158,64893,68869
ZCTA5 68870,516,83375,68870
ZCTA5 68871,297,47969,68871
ZCTA5 68872,1005,83320,68872
ZCTA5 68873,3710,73169,68873
ZCTA5 68874,738,57813,68874
ZCTA5 68875,627,76250,68875
ZCTA5 68876,1887,79607,68876
ZCTA5 68878,542,80938,68878
ZCTA5 68879,366,69375,68879
ZCTA5 68881,23,-666666666,68881
ZCTA5 68882,391,56250,68882
ZCTA5 68883,2486,88333,68883
ZCTA5 68901,26208,63547,68901
ZCTA5 68920,1475,73077,68920
ZCTA5 68922,1222,64519,68922
ZCTA5 68923,117,70417,68923
ZCTA5 68924,1403,82083,68924
ZCTA5 68925,370,70208,68925
ZCTA5 68926,668,55536,68926
ZCTA5 68927,1129,70208,68927
ZCTA5 68928,331,64583,68928
ZCTA5 68929,140,45000,68929
ZCTA5 68930,1238,68819,68930
ZCTA5 68932,361,65500,68932
ZCTA5 68933,860,81806,68933
ZCTA5 68934,126,-666666666,68934
ZCTA5 68935,772,59107,68935
ZCTA5 68936,235,60833,68936
ZCTA5 68937,1769,77206,68937
ZCTA5 68938,455,69821,68938
ZCTA5 68939,1094,51207,68939
ZCTA5 68940,476,102857,68940
ZCTA5 68941,829,70000,68941
ZCTA5 68942,559,67813,68942
ZCTA5 68943,215,66250,68943
ZCTA5 68944,1230,70833,68944
ZCTA5 68945,162,63036,68945
ZCTA5 68946,34,25417,68946
ZCTA5 68947,681,65750,68947
ZCTA5 68948,353,67734,68948
ZCTA5 68949,6695,59922,68949
ZCTA5 68950,269,73938,68950
ZCTA5 68952,76,127656,68952
ZCTA5 68954,43,-666666666,68954
ZCTA5 68955,2282,101875,68955
ZCTA5 68956,1108,89524,68956
ZCTA5 68957,495,100703,68957
ZCTA5 68958,589,72143,68958
ZCTA5 68959,3966,68493,68959
ZCTA5 68960,190,67841,68960
ZCTA5 68961,615,58611,68961
ZCTA5 68964,125,150833,68964
ZCTA5 68966,459,61618,68966
ZCTA5 68967,962,56250,68967
ZCTA5 68970,1243,60250,68970
ZCTA5 68971,346,72083,68971
ZCTA5 68972,221,44583,68972
ZCTA5 68973,438,69432,68973
ZCTA5 68974,280,79471,68974
ZCTA5 68975,86,61389,68975
ZCTA5 68976,233,82917,68976
ZCTA5 68977,273,55000,68977
ZCTA5 68978,2382,63068,68978
ZCTA5 68979,1645,84265,68979
ZCTA5 68980,452,101250,68980
ZCTA5 68981,172,52500,68981
ZCTA5 68982,617,69583,68982
ZCTA5 69001,9059,60089,69001
ZCTA5 69020,764,67083,69020
ZCTA5 69021,1360,51346,69021
ZCTA5 69022,1548,63603,69022
ZCTA5 69023,327,102500,69023
ZCTA5 69024,1088,52038,69024
ZCTA5 69025,1011,62813,69025
ZCTA5 69026,123,33750,69026
ZCTA5 69027,20,-666666666,69027
ZCTA5 69028,757,91167,69028
ZCTA5 69029,293,46786,69029
ZCTA5 69030,243,54688,69030
ZCTA5 69032,455,58542,69032
ZCTA5 69033,2633,58727,69033
ZCTA5 69034,893,56696,69034
ZCTA5 69036,48,-666666666,69036
ZCTA5 69037,43,71042,69037
ZCTA5 69038,399,66667,69038
ZCTA5 69039,91,39688,69039
ZCTA5 69040,574,61875,69040
ZCTA5 69041,108,58542,69041
ZCTA5 69042,12,-666666666,69042
ZCTA5 69043,499,50294,69043
ZCTA5 69044,602,51000,69044
ZCTA5 69045,788,51071,69045
ZCTA5 69046,180,115366,69046
ZCTA5 69101,27572,61833,69101
ZCTA5 69120,1145,65556,69120
ZCTA5 69121,381,64250,69121
ZCTA5 69122,669,65179,69122
ZCTA5 69123,888,78523,69123
ZCTA5 69125,315,57143,69125
ZCTA5 69127,751,51354,69127
ZCTA5 69128,412,42045,69128
ZCTA5 69129,1241,58333,69129
ZCTA5 69130,5056,58264,69130
ZCTA5 69131,805,66776,69131
ZCTA5 69132,98,94844,69132
ZCTA5 69133,354,54792,69133
ZCTA5 69134,338,85625,69134
ZCTA5 69135,38,-666666666,69135
ZCTA5 69138,4304,81250,69138
ZCTA5 69140,1755,68182,69140
ZCTA5 69141,399,93750,69141
ZCTA5 69142,122,-666666666,69142
ZCTA5 69143,1675,96033,69143
ZCTA5 69144,127,62788,69144
ZCTA5 69145,2583,60795,69145
ZCTA5 69146,241,44375,69146
ZCTA5 69147,553,45694,69147
ZCTA5 69148,57,2499,69148
ZCTA5 69149,715,47273,69149
ZCTA5 69150,379,85521,69150
ZCTA5 69151,884,85833,69151
ZCTA5 69152,707,45795,69152
ZCTA5 69153,5968,58022,69153
ZCTA5 69154,1077,43214,69154
ZCTA5 69155,1077,76000,69155
ZCTA5 69156,622,73750,69156
ZCTA5 69157,91,72917,69157
ZCTA5 69161,52,62708,69161
ZCTA5 69162,7169,55147,69162
ZCTA5 69163,914,71648,69163
ZCTA5 69165,1894,76477,69165
ZCTA5 69166,620,71625,69166
ZCTA5 69167,372,58750,69167
ZCTA5 69168,255,71058,69168
ZCTA5 69169,465,39792,69169
ZCTA5 69170,289,71250,69170
ZCTA5 69171,0,-666666666,69171
ZCTA5 69201,4034,58808,69201
ZCTA5 69210,2076,52147,69210
ZCTA5 69211,305,85625,69211
ZCTA5 69212,347,-666666666,69212
ZCTA5 69214,175,61304,69214
ZCTA5 69216,226,80893,69216
ZCTA5 69217,523,38015,69217
ZCTA5 69218,368,95750,69218
ZCTA5 69219,58,138125,69219
ZCTA5 69220,71,28950,69220
ZCTA5 69221,68,47083,69221
ZCTA5 69301,9525,70260,69301
ZCTA5 69331,8,-666666666,69331
ZCTA5 69333,267,68594,69333
ZCTA5 69334,2360,62350,69334
ZCTA5 69335,30,-666666666,69335
ZCTA5 69336,1949,53200,69336
ZCTA5 69337,6445,53738,69337
ZCTA5 69339,1509,63466,69339
ZCTA5 69340,126,-666666666,69340
ZCTA5 69341,10721,70142,69341
ZCTA5 69343,2475,56209,69343
ZCTA5 69345,448,75938,69345
ZCTA5 69346,475,59167,69346
ZCTA5 69347,1410,78382,69347
ZCTA5 69348,1355,68643,69348
ZCTA5 69350,350,51667,69350
ZCTA5 69351,183,81750,69351
ZCTA5 69352,672,54194,69352
ZCTA5 69353,57,-666666666,69353
ZCTA5 69354,141,71071,69354
ZCTA5 69355,149,47083,69355
ZCTA5 69356,2301,70647,69356
ZCTA5 69357,3563,69958,69357
ZCTA5 69358,1976,51533,69358
ZCTA5 69360,1099,49659,69360
ZCTA5 69361,16965,55531,69361
ZCTA5 69365,20,-666666666,69365
ZCTA5 69366,359,92813,69366
ZCTA5 69367,122,67083,69367
ZCTA5 70001,39193,70187,70001
ZCTA5 70002,19240,65576,70002
ZCTA5 70003,39714,76151,70003
ZCTA5 70005,23257,86048,70005
ZCTA5 70006,16013,74049,70006
ZCTA5 70030,4028,117218,70030
ZCTA5 70031,1473,70652,70031
ZCTA5 70032,4436,52500,70032
ZCTA5 70036,688,82772,70036
ZCTA5 70037,16792,92193,70037
ZCTA5 70038,29,-666666666,70038
ZCTA5 70039,2248,77868,70039
ZCTA5 70040,978,78194,70040
ZCTA5 70041,2092,35263,70041
ZCTA5 70043,22461,57065,70043
ZCTA5 70047,13354,95240,70047
ZCTA5 70049,1521,66966,70049
ZCTA5 70050,0,-666666666,70050
ZCTA5 70051,1913,85417,70051
ZCTA5 70052,2931,66950,70052
ZCTA5 70053,16409,43786,70053
ZCTA5 70056,42471,61831,70056
ZCTA5 70057,4475,62361,70057
ZCTA5 70058,39690,58533,70058
ZCTA5 70062,17765,55293,70062
ZCTA5 70065,48979,65899,70065
ZCTA5 70067,2687,61183,70067
ZCTA5 70068,33041,69334,70068
ZCTA5 70070,13873,82273,70070
ZCTA5 70071,3123,53696,70071
ZCTA5 70072,55641,55866,70072
ZCTA5 70075,5349,69537,70075
ZCTA5 70076,132,-666666666,70076
ZCTA5 70079,2822,71250,70079
ZCTA5 70080,744,86154,70080
ZCTA5 70082,552,-666666666,70082
ZCTA5 70083,2456,66250,70083
ZCTA5 70084,5273,61736,70084
ZCTA5 70085,4952,49940,70085
ZCTA5 70086,1516,50500,70086
ZCTA5 70087,6939,69107,70087
ZCTA5 70090,7471,70676,70090
ZCTA5 70091,361,75250,70091
ZCTA5 70092,6784,60723,70092
ZCTA5 70094,32031,52657,70094
ZCTA5 70112,3646,23052,70112
ZCTA5 70113,9888,36897,70113
ZCTA5 70114,22132,41435,70114
ZCTA5 70115,31737,94181,70115
ZCTA5 70116,10377,45580,70116
ZCTA5 70117,26250,41645,70117
ZCTA5 70118,36061,62665,70118
ZCTA5 70119,36167,50854,70119
ZCTA5 70121,10853,59029,70121
ZCTA5 70122,35318,47613,70122
ZCTA5 70123,27209,82639,70123
ZCTA5 70124,20840,121318,70124
ZCTA5 70125,18422,58956,70125
ZCTA5 70126,28690,38229,70126
ZCTA5 70127,24769,41548,70127
ZCTA5 70128,22973,53538,70128
ZCTA5 70129,10219,53811,70129
ZCTA5 70130,12883,82758,70130
ZCTA5 70131,25460,64294,70131
ZCTA5 70139,0,-666666666,70139
ZCTA5 70148,203,2499,70148
ZCTA5 70163,0,-666666666,70163
ZCTA5 70301,48820,62470,70301
ZCTA5 70310,383,-666666666,70310
ZCTA5 70339,4510,54727,70339
ZCTA5 70340,123,-666666666,70340
ZCTA5 70341,3857,42078,70341
ZCTA5 70342,4732,56146,70342
ZCTA5 70343,5271,84474,70343
ZCTA5 70344,5151,52418,70344
ZCTA5 70345,8678,59474,70345
ZCTA5 70346,9831,37490,70346
ZCTA5 70352,435,-666666666,70352
ZCTA5 70353,522,57969,70353
ZCTA5 70354,3547,51648,70354
ZCTA5 70355,1040,43854,70355
ZCTA5 70356,1473,31630,70356
ZCTA5 70357,2401,57273,70357
ZCTA5 70358,644,-666666666,70358
ZCTA5 70359,9472,54139,70359
ZCTA5 70360,28810,82365,70360
ZCTA5 70363,24668,44828,70363
ZCTA5 70364,28990,68909,70364
ZCTA5 70372,1846,39542,70372
ZCTA5 70373,5700,75095,70373
ZCTA5 70374,6506,69896,70374
ZCTA5 70375,158,98906,70375
ZCTA5 70377,3386,53851,70377
ZCTA5 70380,21043,54504,70380
ZCTA5 70390,7397,56353,70390
ZCTA5 70391,73,-666666666,70391
ZCTA5 70392,8158,49538,70392
ZCTA5 70393,154,-666666666,70393
ZCTA5 70394,13683,62366,70394
ZCTA5 70395,4266,77043,70395
ZCTA5 70397,867,112411,70397
ZCTA5 70401,21901,50995,70401
ZCTA5 70402,1859,-666666666,70402
ZCTA5 70403,30835,50547,70403
ZCTA5 70420,7965,72180,70420
ZCTA5 70422,13670,50412,70422
ZCTA5 70426,5880,24915,70426
ZCTA5 70427,17564,43838,70427
ZCTA5 70431,5150,56156,70431
ZCTA5 70433,41770,79354,70433
ZCTA5 70435,21525,81318,70435
ZCTA5 70436,405,-666666666,70436
ZCTA5 70437,7696,66154,70437
ZCTA5 70438,19935,50667,70438
ZCTA5 70441,6074,47274,70441
ZCTA5 70442,189,57098,70442
ZCTA5 70443,8359,59333,70443
ZCTA5 70444,9307,56277,70444
ZCTA5 70445,9421,75233,70445
ZCTA5 70446,6871,75216,70446
ZCTA5 70447,17473,123841,70447
ZCTA5 70448,25851,88929,70448
ZCTA5 70449,3005,76865,70449
ZCTA5 70450,2785,38133,70450
ZCTA5 70451,73,-666666666,70451
ZCTA5 70452,13290,62046,70452
ZCTA5 70453,1053,71610,70453
ZCTA5 70454,33220,70560,70454
ZCTA5 70455,2456,54720,70455
ZCTA5 70456,2587,46590,70456
ZCTA5 70457,131,-666666666,70457
ZCTA5 70458,39385,69816,70458
ZCTA5 70460,21880,63413,70460
ZCTA5 70461,33572,88035,70461
ZCTA5 70462,5428,62520,70462
ZCTA5 70463,74,25375,70463
ZCTA5 70464,210,11188,70464
ZCTA5 70465,495,18750,70465
ZCTA5 70466,9815,63691,70466
ZCTA5 70471,23745,96510,70471
ZCTA5 70501,26956,31723,70501
ZCTA5 70503,28883,94360,70503
ZCTA5 70506,41550,55553,70506
ZCTA5 70507,19215,64010,70507
ZCTA5 70508,39364,88017,70508
ZCTA5 70510,23909,50881,70510
ZCTA5 70512,10703,51988,70512
ZCTA5 70513,12,-666666666,70513
ZCTA5 70514,1757,30761,70514
ZCTA5 70515,4182,65220,70515
ZCTA5 70516,1225,52607,70516
ZCTA5 70517,26570,58342,70517
ZCTA5 70518,16667,103574,70518
ZCTA5 70519,87,-666666666,70519
ZCTA5 70520,20134,65956,70520
ZCTA5 70522,429,26488,70522
ZCTA5 70523,444,61019,70523
ZCTA5 70524,262,-666666666,70524
ZCTA5 70525,15333,49608,70525
ZCTA5 70526,16740,37689,70526
ZCTA5 70528,2692,47000,70528
ZCTA5 70529,13557,52784,70529
ZCTA5 70531,1369,90702,70531
ZCTA5 70532,2653,44859,70532
ZCTA5 70533,6793,65742,70533
ZCTA5 70534,630,34028,70534
ZCTA5 70535,17813,44804,70535
ZCTA5 70537,366,-666666666,70537
ZCTA5 70538,12561,55662,70538
ZCTA5 70541,885,53625,70541
ZCTA5 70542,3499,52639,70542
ZCTA5 70543,4233,72656,70543
ZCTA5 70544,10407,57819,70544
ZCTA5 70546,15821,52353,70546
ZCTA5 70548,9077,48514,70548
ZCTA5 70549,3580,50952,70549
ZCTA5 70550,38,-666666666,70550
ZCTA5 70551,1030,44142,70551
ZCTA5 70552,1112,36591,70552
ZCTA5 70554,5028,25922,70554
ZCTA5 70555,8657,71694,70555
ZCTA5 70556,570,112864,70556
ZCTA5 70558,24,-666666666,70558
ZCTA5 70559,2853,64048,70559
ZCTA5 70560,37589,48296,70560
ZCTA5 70563,19947,73555,70563
ZCTA5 70570,37188,45276,70570
ZCTA5 70575,59,-666666666,70575
ZCTA5 70576,1214,33854,70576
ZCTA5 70577,3808,46250,70577
ZCTA5 70578,16279,52531,70578
ZCTA5 70580,224,59375,70580
ZCTA5 70581,1317,-666666666,70581
ZCTA5 70582,19159,46690,70582
ZCTA5 70583,8670,52856,70583
ZCTA5 70584,6865,70327,70584
ZCTA5 70585,263,56083,70585
ZCTA5 70586,18939,43375,70586
ZCTA5 70589,3138,44063,70589
ZCTA5 70591,5635,66563,70591
ZCTA5 70592,31608,93453,70592
ZCTA5 70601,31843,49545,70601
ZCTA5 70605,40715,88337,70605
ZCTA5 70607,28285,58427,70607
ZCTA5 70609,412,-666666666,70609
ZCTA5 70611,20681,101146,70611
ZCTA5 70615,13521,43333,70615
ZCTA5 70629,0,-666666666,70629
ZCTA5 70630,2027,71510,70630
ZCTA5 70631,326,52059,70631
ZCTA5 70632,92,31149,70632
ZCTA5 70633,8178,72170,70633
ZCTA5 70634,25038,64359,70634
ZCTA5 70637,1185,123252,70637
ZCTA5 70638,615,63125,70638
ZCTA5 70639,603,77656,70639
ZCTA5 70640,212,22188,70640
ZCTA5 70643,177,-666666666,70643
ZCTA5 70644,279,18883,70644
ZCTA5 70645,830,115054,70645
ZCTA5 70646,304,-666666666,70646
ZCTA5 70647,12056,83048,70647
ZCTA5 70648,6994,50194,70648
ZCTA5 70650,175,-666666666,70650
ZCTA5 70651,364,40144,70651
ZCTA5 70652,2559,59695,70652
ZCTA5 70653,3297,60625,70653
ZCTA5 70654,164,-666666666,70654
ZCTA5 70655,2892,51424,70655
ZCTA5 70656,3488,60202,70656
ZCTA5 70657,4807,56741,70657
ZCTA5 70658,896,84500,70658
ZCTA5 70659,1543,63403,70659
ZCTA5 70660,1883,108673,70660
ZCTA5 70661,1712,32763,70661
ZCTA5 70662,551,-666666666,70662
ZCTA5 70663,29511,59444,70663
ZCTA5 70665,12891,88328,70665
ZCTA5 70668,6347,48492,70668
ZCTA5 70669,9183,68416,70669
ZCTA5 70706,22621,94768,70706
ZCTA5 70710,7052,105635,70710
ZCTA5 70711,5621,89274,70711
ZCTA5 70712,4256,73846,70712
ZCTA5 70714,17449,60333,70714
ZCTA5 70715,895,51071,70715
ZCTA5 70719,4317,92231,70719
ZCTA5 70721,368,2499,70721
ZCTA5 70722,4596,73310,70722
ZCTA5 70723,1115,63672,70723
ZCTA5 70725,995,-666666666,70725
ZCTA5 70726,61965,77129,70726
ZCTA5 70729,1201,143511,70729
ZCTA5 70730,3520,65635,70730
ZCTA5 70732,1098,64904,70732
ZCTA5 70733,1497,69219,70733
ZCTA5 70734,9880,124059,70734
ZCTA5 70736,308,-666666666,70736
ZCTA5 70737,47971,80758,70737
ZCTA5 70739,13714,105969,70739
ZCTA5 70740,883,65179,70740
ZCTA5 70743,756,142571,70743
ZCTA5 70744,5857,43056,70744
ZCTA5 70747,743,-666666666,70747
ZCTA5 70748,7016,73500,70748
ZCTA5 70749,1768,46042,70749
ZCTA5 70750,1108,39259,70750
ZCTA5 70752,582,115424,70752
ZCTA5 70753,582,32004,70753
ZCTA5 70754,12153,65122,70754
ZCTA5 70755,1500,60924,70755
ZCTA5 70756,1066,-666666666,70756
ZCTA5 70757,2204,41477,70757
ZCTA5 70759,996,38583,70759
ZCTA5 70760,6119,48050,70760
ZCTA5 70761,551,85321,70761
ZCTA5 70762,1028,86795,70762
ZCTA5 70763,4539,91250,70763
ZCTA5 70764,15046,64518,70764
ZCTA5 70767,15116,71964,70767
ZCTA5 70769,48074,114707,70769
ZCTA5 70770,3279,89097,70770
ZCTA5 70772,1083,78871,70772
ZCTA5 70773,14,-666666666,70773
ZCTA5 70774,10093,81466,70774
ZCTA5 70775,10709,75980,70775
ZCTA5 70776,6304,66914,70776
ZCTA5 70777,4487,83363,70777
ZCTA5 70778,2879,108419,70778
ZCTA5 70780,1017,108341,70780
ZCTA5 70782,115,40096,70782
ZCTA5 70783,2797,87083,70783
ZCTA5 70785,22863,84551,70785
ZCTA5 70786,0,-666666666,70786
ZCTA5 70787,239,-666666666,70787
ZCTA5 70788,3967,36250,70788
ZCTA5 70789,768,32574,70789
ZCTA5 70791,30097,80243,70791
ZCTA5 70801,243,112787,70801
ZCTA5 70802,23964,34082,70802
ZCTA5 70803,3448,-666666666,70803
ZCTA5 70805,24145,26301,70805
ZCTA5 70806,28551,53430,70806
ZCTA5 70807,15574,27064,70807
ZCTA5 70808,36513,69078,70808
ZCTA5 70809,25649,81310,70809
ZCTA5 70810,42585,93712,70810
ZCTA5 70811,13178,41195,70811
ZCTA5 70812,11124,41402,70812
ZCTA5 70813,1829,-666666666,70813
ZCTA5 70814,11424,53280,70814
ZCTA5 70815,31924,55804,70815
ZCTA5 70816,45207,65894,70816
ZCTA5 70817,33237,102878,70817
ZCTA5 70818,10403,77262,70818
ZCTA5 70819,4781,77150,70819
ZCTA5 70820,22397,47556,70820
ZCTA5 70825,0,-666666666,70825
ZCTA5 70836,546,57697,70836
ZCTA5 71001,4209,37744,71001
ZCTA5 71002,141,41528,71002
ZCTA5 71003,753,38173,71003
ZCTA5 71004,408,72917,71004
ZCTA5 71006,15341,91318,71006
ZCTA5 71007,1403,44981,71007
ZCTA5 71008,359,35227,71008
ZCTA5 71009,95,-666666666,71009
ZCTA5 71016,1761,37734,71016
ZCTA5 71018,1350,39035,71018
ZCTA5 71019,7366,45413,71019
ZCTA5 71021,512,18807,71021
ZCTA5 71023,3020,45234,71023
ZCTA5 71024,1143,50286,71024
ZCTA5 71027,986,32292,71027
ZCTA5 71028,1585,35240,71028
ZCTA5 71029,149,53250,71029
ZCTA5 71030,1848,58750,71030
ZCTA5 71031,736,47813,71031
ZCTA5 71032,2298,68864,71032
ZCTA5 71033,3366,51997,71033
ZCTA5 71034,272,-666666666,71034
ZCTA5 71037,21834,71175,71037
ZCTA5 71038,3797,27134,71038
ZCTA5 71039,2165,49615,71039
ZCTA5 71040,7705,31962,71040
ZCTA5 71043,425,58173,71043
ZCTA5 71044,748,58264,71044
ZCTA5 71045,510,70855,71045
ZCTA5 71046,791,56250,71046
ZCTA5 71047,10874,57359,71047
ZCTA5 71048,114,88214,71048
